Year,State/UT,Sector,CO₂ Emissions (Million Tonnes),CH₄ Emissions (Million Tonnes CO₂e),N₂O Emissions (Million Tonnes CO₂e),Energy Consumption (TWh),Electricity Generation (TWh),Fossil Fuel Consumption (MTOE),Vehicle Count (Million Units),Industrial Output (GDP Contribution in ₹ Cr),Agricultural Land Usage (Million Hectares),Deforestation Rate (sq. km per year),Waste Generation (Million Tonnes),Renewable Energy Share (%),Carbon Footprint (Million Tonnes CO₂e),Energy Emissions (Million Tonnes CO₂e),Transport Emissions (Million Tonnes CO₂e),Industrial Emissions (Million Tonnes CO₂e),Deforestation Emissions (Million Tonnes CO₂e),Waste Emissions (Million Tonnes CO₂e),Total Sector Emissions (Million Tonnes CO₂e)
2023,Andhra Pradesh,Waste,247.11,46.89,0.59,97.42,192.71,109.0,18.21,77480.01,1.54,59.09,71.73,38.45,1716.38,0.087678,41.882999999999996,343.34999999999997,0.029545000000000002,401.68800000000005,787.038223
2023,Odisha,Transport,397.86,17.22,13.59,254.68,330.29,190.32,39.5,57101.68,9.14,109.64,35.68,53.6,4481.37,0.22921200000000003,90.85,599.5079999999999,0.05482,199.808,890.4500319999999
2014,Gujarat,Transport,387.61,41.88,0.15,213.57,340.78,128.88,13.57,98961.29,33.15,109.11,48.45,70.83,1600.0,0.192213,31.211,405.972,0.054555,271.32000000000005,708.749768
2010,Delhi,Transport,351.44,20.51,0.74,236.72,300.89,205.38,30.73,68185.09,16.62,29.67,71.22,37.25,1121.82,0.21304800000000002,70.679,646.947,0.014835000000000001,398.832,1116.685883
2011,Tamil Nadu,Waste,412.14,38.48,16.69,11.85,108.11,245.99,33.58,8565.69,28.2,132.4,29.82,45.98,5912.43,0.010665,77.234,774.8685,0.06620000000000001,166.99200000000002,1019.1713649999999
2008,Karnataka,Transport,95.74,45.64,5.13,69.79,18.93,189.4,49.22,29522.38,29.71,156.25,85.46,17.73,2733.11,0.062811,113.20599999999999,596.61,0.078125,478.57599999999996,1188.532936
2012,Chhattisgarh,Transport,329.45,23.55,1.72,382.77,61.6,185.8,14.48,92616.21,8.79,109.78,48.88,44.87,1444.6499999999999,0.344493,33.303999999999995,585.27,0.05489,273.72800000000007,892.7013830000001
2014,Puducherry,Industry,306.78,26.54,8.05,212.46,280.3,142.41,35.33,98154.38,21.02,79.37,67.89,52.15,3183.15,0.191214,81.25899999999999,448.5915,0.039685000000000005,380.184,910.2653989999999
2014,Mizoram,Industry,85.18,16.85,1.11,372.74,297.52,116.33,12.35,23117.5,28.13,127.77,49.64,10.25,851.1300000000001,0.33546600000000004,28.404999999999998,366.4395,0.063885,277.98400000000004,673.2278510000001
2004,Karnataka,Energy,213.07,3.21,15.03,89.7,307.72,208.92,1.9,49909.85,43.49,107.46,96.57,43.47,4285.9,0.08073000000000001,4.369999999999999,658.098,0.05373,540.792,1203.39446
2022,Telangana,Energy,427.74,32.8,9.93,350.61,101.37,58.99,14.32,37631.25,40.18,16.62,43.84,16.33,3977.5899999999997,0.315549,32.936,185.8185,0.008310000000000001,245.50400000000002,464.582359
2018,Uttar Pradesh,Agriculture,486.18,6.42,11.08,148.11,65.45,215.5,39.34,21756.7,34.0,74.89,42.21,60.33,3602.14,0.133299,90.482,678.8249999999999,0.037445,236.376,1005.8537439999999
2019,Haryana,Waste,336.06,18.03,15.08,354.04,369.61,209.5,46.85,37444.29,39.08,185.27,63.26,71.52,4837.1,0.31863600000000003,107.755,659.925,0.09263500000000001,354.25600000000003,1122.3472709999999
2024,Jharkhand,Industry,461.75,17.8,15.71,47.96,267.36,184.56,1.4,43391.54,47.96,12.3,12.0,79.56,5123.300000000001,0.043164,3.2199999999999998,581.364,0.00615,67.20000000000002,651.8333140000001
2013,Kerala,Energy,74.7,7.97,2.81,170.15,298.08,174.28,5.69,67013.51,38.39,56.76,71.27,3.7,1042.51,0.15313500000000002,13.087,548.982,0.02838,399.11199999999997,961.3625149999999
2016,Jharkhand,Waste,487.78,33.5,5.68,64.08,42.09,3.01,18.55,50758.62,11.0,171.31,4.89,44.53,2930.9799999999996,0.057672,42.665,9.481499999999999,0.08565500000000001,27.384,79.67382699999999
2017,Madhya Pradesh,Transport,26.42,9.14,3.6,316.67,167.92,247.61,22.68,83173.71,17.47,0.27,92.74,46.45,1236.3400000000001,0.28500300000000006,52.163999999999994,779.9715,0.000135,519.3439999999999,1351.7646379999999
2020,Uttar Pradesh,Waste,268.36,39.03,1.18,199.34,30.01,98.59,46.41,94287.44,19.03,188.23,53.44,70.44,1673.9000000000003,0.179406,106.74299999999998,310.5585,0.09411499999999999,299.264,716.839021
2002,Nagaland,Industry,152.59,12.84,10.8,41.77,264.81,95.58,1.14,38884.6,22.44,137.64,29.39,45.97,3374.11,0.037593,2.6219999999999994,301.077,0.06881999999999999,164.584,468.389413
2001,Jharkhand,Agriculture,408.82,14.72,5.07,265.55,198.3,247.1,42.47,50611.9,32.05,75.82,25.91,9.9,2164.53,0.238995,97.68099999999998,778.365,0.03791,145.096,1021.418905
2000,Odisha,Industry,116.6,17.51,3.16,17.32,183.33,61.23,25.77,72997.32,21.59,5.7,73.13,54.7,1444.2800000000002,0.015588000000000001,59.270999999999994,192.87449999999998,0.00285,409.52799999999996,661.6919379999999
2009,Punjab,Energy,15.65,8.06,10.25,410.15,361.65,238.33,10.82,82795.15,23.79,9.13,8.62,30.85,2957.58,0.369135,24.886,750.7395,0.0045650000000000005,48.272,824.2712
2018,Mizoram,Energy,213.16,22.0,12.72,469.48,297.35,96.91,9.89,22831.85,30.06,59.11,92.72,1.6,4199.96,0.4225320000000001,22.747,305.2665,0.029555,519.232,847.697587
2016,Punjab,Waste,41.41,4.48,15.46,405.99,385.88,25.45,2.59,66140.23,40.71,131.83,50.68,72.88,4263.750000000001,0.365391,5.956999999999999,80.16749999999999,0.065915,283.80800000000005,370.36380600000007
2011,Meghalaya,Industry,152.15,21.64,0.45,476.0,23.28,131.25,12.38,82094.69,22.98,13.45,68.38,39.48,877.32,0.42840000000000006,28.474,413.4375,0.006725,382.928,825.274625
2000,Chhattisgarh,Energy,325.44,17.33,10.57,449.07,248.19,176.85,48.73,74276.38,31.9,176.33,7.58,61.66,3611.73,0.404163,112.07899999999998,557.0775,0.08816500000000001,42.448,712.096828
2011,Assam,Transport,154.4,17.24,5.41,447.99,253.94,152.65,39.92,70091.83,23.79,171.53,24.53,64.08,2070.77,0.403191,91.816,480.8475,0.08576500000000001,137.36800000000002,710.5204560000001
2016,Puducherry,Transport,130.44,33.2,19.83,126.49,15.48,238.09,48.12,94473.95,49.88,57.03,0.6,43.85,6314.99,0.113841,110.67599999999999,749.9834999999999,0.028515000000000002,3.36,864.161856
2023,Uttarakhand,Agriculture,86.19,38.57,3.22,119.43,315.9,96.55,7.85,74819.08,47.23,38.89,18.66,45.4,2019.4500000000003,0.10748700000000001,18.054999999999996,304.1325,0.019445,104.49600000000001,426.810432
2002,Manipur,Waste,76.23,18.12,8.81,405.66,65.68,111.06,27.5,49425.84,27.5,85.88,55.4,16.83,2918.2400000000002,0.3650940000000001,63.24999999999999,349.839,0.04294,310.24,723.737034
2010,Uttar Pradesh,Energy,267.67,13.47,19.4,248.24,282.0,62.24,46.61,87068.1,40.95,56.47,49.94,50.15,5785.83,0.22341600000000003,107.20299999999999,196.056,0.028235,279.664,583.174651
2016,Arunachal Pradesh,Agriculture,343.94,24.97,4.34,471.44,19.94,144.88,33.04,44260.68,43.3,190.08,78.04,1.82,2193.2,0.424296,75.99199999999999,456.37199999999996,0.09504000000000001,437.02400000000006,969.907336
2022,Madhya Pradesh,Transport,231.84,39.49,16.16,449.14,247.41,234.97,1.1,79909.87,2.37,116.54,64.24,5.14,5619.959999999999,0.40422600000000003,2.53,740.1555,0.05827,359.74399999999997,1102.8919959999998
2002,Sikkim,Agriculture,70.57,32.41,4.94,447.12,210.71,87.06,3.58,62848.84,46.09,147.22,72.06,62.91,2287.15,0.40240800000000004,8.234,274.239,0.07361,403.536,686.485018
2007,Haryana,Agriculture,327.4,2.38,1.6,166.43,195.89,29.62,21.15,60952.37,43.16,106.12,24.65,22.78,818.04,0.149787,48.644999999999996,93.303,0.05306,138.04,280.19084699999996
2019,Tamil Nadu,Energy,282.99,24.26,0.95,70.79,149.83,92.16,19.28,74135.64,41.13,167.32,51.15,31.26,1214.02,0.063711,44.344,290.304,0.08366,286.44,621.235371
2003,Uttarakhand,Energy,196.82,49.55,18.98,340.58,170.99,220.92,44.5,70245.5,28.81,19.55,91.72,66.35,6613.92,0.306522,102.35,695.8979999999999,0.009775,513.6320000000001,1312.196297
2020,Puducherry,Energy,171.72,17.98,4.34,223.09,193.37,225.14,39.03,53840.82,12.16,144.54,49.06,46.31,1825.2599999999998,0.20078100000000002,89.76899999999999,709.1909999999999,0.07227,274.73600000000005,1073.969051
2021,Mizoram,Waste,99.74,22.32,5.91,467.3,122.59,31.37,6.69,88660.51,25.57,153.51,22.0,56.13,2290.8500000000004,0.42057,15.387,98.8155,0.076755,123.20000000000002,237.89982500000002
2006,Bihar,Agriculture,81.69,14.73,19.34,427.66,374.44,191.37,4.57,72449.9,40.17,72.06,58.93,30.86,5619.2300000000005,0.384894,10.511,602.8155,0.03603,330.00800000000004,943.7554240000001
2013,Odisha,Agriculture,176.0,25.14,13.18,464.77,386.18,36.27,43.36,58480.93,23.13,17.08,14.99,79.16,4372.62,0.418293,99.728,114.2505,0.008539999999999999,83.944,298.349333
2013,Sikkim,Waste,30.4,8.47,9.81,286.09,123.46,221.22,22.54,70684.42,49.38,130.66,67.06,34.89,2867.21,0.257481,51.84199999999999,696.843,0.06533,375.536,1124.543811
2003,Tripura,Transport,223.95,12.73,8.76,265.48,312.58,119.33,8.55,35041.37,12.11,60.82,45.56,67.08,2901.79,0.23893200000000003,19.665,375.8895,0.03041,255.136,650.959842
2015,Himachal Pradesh,Industry,304.77,35.73,1.07,424.31,301.89,224.79,44.94,99950.97,45.63,116.73,32.48,26.2,1588.76,0.381879,103.36199999999998,708.0885,0.058365,181.88799999999998,993.778744
2023,Tamil Nadu,Transport,471.41,7.35,16.8,258.39,350.86,19.55,36.05,47461.27,16.82,176.2,23.98,61.95,5129.21,0.23255099999999998,82.91499999999999,61.5825,0.0881,134.288,279.106151
2021,Manipur,Waste,316.66,46.34,15.26,450.51,6.52,20.02,8.28,48017.32,42.09,166.39,63.07,8.59,5658.08,0.405459,19.043999999999997,63.062999999999995,0.08319499999999999,353.192,435.787654
2000,West Bengal,Agriculture,315.8,15.74,1.9,22.04,138.56,233.9,30.35,39696.22,22.29,115.18,40.42,79.68,1260.02,0.019836,69.80499999999999,736.785,0.05759,226.35200000000003,1033.019426
2016,Himachal Pradesh,Agriculture,193.46,28.96,7.13,182.6,62.27,193.31,23.52,32829.06,41.8,21.72,83.86,65.89,2893.79,0.16434,54.096,608.9265,0.01086,469.61600000000004,1132.8137000000002
2024,Telangana,Energy,75.33,16.43,17.72,418.24,159.39,37.24,12.89,96370.83,29.87,89.5,5.93,20.39,5231.169999999999,0.37641600000000003,29.647,117.306,0.04475,33.208,180.58216599999997
2009,Rajasthan,Energy,229.0,24.16,4.81,108.93,232.37,222.73,29.59,97013.14,45.45,145.17,37.62,23.92,2180.13,0.09803700000000001,68.05699999999999,701.5994999999999,0.072585,210.672,980.4991219999999
2021,Himachal Pradesh,Agriculture,303.35,45.24,12.26,202.49,364.0,213.59,22.07,94845.39,24.45,113.4,9.84,27.31,4818.97,0.18224100000000001,50.760999999999996,672.8085,0.05670000000000001,55.104,778.912441
2015,Maharashtra,Agriculture,364.78,3.89,9.81,9.97,336.65,134.91,28.13,32954.95,46.73,65.86,84.65,32.23,3073.35,0.008973,64.699,424.9665,0.03293,474.0400000000001,963.7474030000001
2015,Tamil Nadu,Energy,414.78,42.89,16.39,154.35,202.11,42.1,14.72,62298.59,7.24,61.68,32.99,27.91,5959.05,0.13891499999999998,33.856,132.615,0.03084,184.74400000000003,351.38475500000004
2007,Rajasthan,Energy,135.4,28.1,0.82,162.73,14.28,106.19,36.29,19260.92,40.64,135.69,58.54,14.09,1139.5,0.146457,83.46699999999998,334.4985,0.067845,327.824,746.003802
2006,Meghalaya,Transport,128.2,33.42,16.34,367.61,123.85,138.02,21.39,72435.15,11.82,126.34,61.24,71.77,5394.06,0.33084900000000006,49.196999999999996,434.76300000000003,0.06317,342.944,827.2980190000001
2005,Telangana,Agriculture,287.0,3.27,2.8,340.28,47.11,53.18,40.67,27963.21,12.27,118.45,82.06,26.36,1120.56,0.306252,93.541,167.517,0.059225,459.53600000000006,720.9594770000001
2015,Tamil Nadu,Agriculture,287.35,38.19,0.4,225.25,262.0,214.76,30.44,68934.78,4.22,190.4,97.36,29.9,1462.67,0.202725,70.012,676.4939999999999,0.0952,545.216,1292.019925
2019,Tripura,Waste,116.79,6.83,11.95,365.61,279.69,208.55,12.25,71939.3,36.86,178.97,28.53,28.74,3474.78,0.32904900000000004,28.174999999999997,656.9325,0.089485,159.768,845.294034
2015,Uttar Pradesh,Transport,297.86,48.26,5.25,217.03,261.28,6.8,17.11,99666.24,32.55,62.8,46.08,56.62,3040.39,0.195327,39.352999999999994,21.419999999999998,0.0314,258.048,319.047727
2006,Mizoram,Industry,179.48,40.06,14.21,220.13,113.51,5.89,14.4,78816.85,17.42,49.8,54.44,11.32,5066.81,0.198117,33.12,18.5535,0.0249,304.864,356.760517
2008,Madhya Pradesh,Industry,323.26,24.9,9.45,324.55,368.21,109.77,18.03,58161.88,48.81,184.55,22.91,19.76,3524.71,0.29209500000000005,41.469,345.77549999999997,0.09227500000000001,128.296,515.9248699999999
2013,Himachal Pradesh,Industry,152.61,46.25,12.15,362.83,237.46,231.13,8.66,49572.8,3.85,41.66,16.82,23.46,4667.360000000001,0.326547,19.918,728.0595,0.020829999999999998,94.19200000000001,842.516877
2010,Manipur,Energy,300.22,8.87,13.83,424.22,240.91,192.26,23.83,6587.61,38.72,195.43,0.96,53.14,4213.53,0.3817980000000001,54.80899999999999,605.6189999999999,0.09771500000000001,5.376,666.2835129999999
2013,Gujarat,Industry,386.47,49.59,18.55,376.94,327.15,239.66,2.55,94568.43,13.93,43.09,5.34,39.86,6690.74,0.339246,5.864999999999999,754.929,0.021545,29.904000000000003,791.0587909999999
2006,Andhra Pradesh,Waste,490.28,35.98,16.48,336.81,32.35,71.71,17.46,19127.38,4.28,21.66,75.88,5.96,5864.92,0.30312900000000004,40.158,225.88649999999998,0.010830000000000001,424.928,691.2864589999999
2000,Andhra Pradesh,Energy,456.42,5.37,9.95,282.93,87.8,242.07,21.4,5068.0,32.2,78.13,72.02,77.49,3243.5299999999997,0.254637,49.21999999999999,762.5205,0.039064999999999996,403.312,1215.3462020000002
2024,Chhattisgarh,Energy,256.73,27.06,8.82,157.51,237.88,133.35,38.22,35614.6,17.13,180.2,2.75,9.41,3351.71,0.141759,87.90599999999999,420.05249999999995,0.0901,15.400000000000002,523.5903589999999
2012,Telangana,Industry,249.29,35.69,13.13,134.24,246.12,153.14,43.14,23743.69,23.07,146.27,47.38,41.67,4728.06,0.12081600000000002,99.222,482.39099999999996,0.073135,265.32800000000003,847.134951
2019,Himachal Pradesh,Energy,224.47,30.84,14.7,422.41,189.37,58.0,38.67,49005.82,24.17,119.72,13.92,16.12,4983.49,0.38016900000000003,88.941,182.7,0.059860000000000003,77.95200000000001,350.033029
2002,Kerala,Transport,23.6,21.49,3.54,360.09,313.08,115.88,4.19,92497.31,2.99,140.31,21.34,46.43,1563.42,0.32408099999999995,9.637,365.022,0.07015500000000001,119.50399999999999,494.557236
2019,Goa,Transport,91.32,12.78,0.75,334.38,141.52,189.3,33.13,95668.32,27.06,104.03,91.53,45.54,647.91,0.300942,76.199,596.2950000000001,0.052015,512.568,1185.414957
2003,West Bengal,Industry,39.0,12.29,9.15,133.12,9.44,88.42,42.63,29315.13,2.93,63.57,66.61,48.38,2807.87,0.11980800000000001,98.04899999999999,278.523,0.031785,373.016,749.739593
2010,Madhya Pradesh,Waste,351.21,46.38,2.08,485.05,139.28,18.35,26.49,91040.08,9.97,99.4,34.35,77.34,2201.05,0.436545,60.92699999999999,57.8025,0.0497,192.36,311.575745
2001,Uttar Pradesh,Energy,212.48,12.12,5.53,45.25,386.52,209.6,46.78,90205.22,36.12,75.96,94.89,45.99,2017.29,0.040725000000000004,107.594,660.24,0.03798,531.384,1299.296705
2013,West Bengal,Agriculture,41.25,48.14,11.74,419.94,312.72,9.32,44.19,44427.36,36.46,153.6,93.36,25.14,4500.27,0.37794600000000006,101.63699999999999,29.358,0.0768,522.816,654.265746
2011,Haryana,Industry,348.38,10.91,3.11,109.34,130.71,24.98,43.92,54679.62,1.14,33.35,40.58,3.89,1478.01,0.09840600000000001,101.01599999999999,78.687,0.016675000000000002,227.248,407.06608099999994
2016,Manipur,Energy,325.77,19.52,0.67,199.17,92.87,159.64,48.21,5859.9,42.6,89.97,26.81,35.1,1049.8799999999999,0.179253,110.883,502.86599999999993,0.044985,150.136,764.1092379999999
2011,Goa,Industry,362.78,1.11,11.14,216.8,325.06,167.46,38.29,3058.22,1.43,21.33,94.65,66.48,3345.9600000000005,0.19512000000000002,88.067,527.499,0.010665,530.0400000000001,1145.811785
2011,Uttarakhand,Industry,303.92,45.21,9.38,333.04,83.96,137.91,34.33,16257.17,48.48,8.66,84.57,18.45,4055.5000000000005,0.29973600000000006,78.95899999999999,434.4165,0.0043300000000000005,473.5919999999999,987.2715659999999
2000,Goa,Waste,89.15,5.67,6.2,275.6,234.18,20.36,37.66,52797.33,28.46,46.49,41.28,70.87,1890.91,0.24804000000000004,86.61799999999998,64.134,0.023245000000000002,231.168,382.191285
2012,Bihar,Agriculture,40.08,18.19,9.43,97.11,205.64,194.44,17.96,47684.77,19.04,32.21,36.27,32.78,3048.35,0.087399,41.308,612.486,0.016105,203.11200000000002,857.0095040000001
2013,Karnataka,Energy,410.4,42.2,13.7,19.86,171.95,149.95,0.52,2250.61,30.75,156.37,64.42,39.98,5222.5,0.017873999999999998,1.196,472.3425,0.078185,360.752,834.386559
2023,Rajasthan,Industry,115.75,39.7,2.27,360.02,173.25,167.95,2.29,12025.88,8.28,32.08,83.79,42.32,1828.9,0.324018,5.2669999999999995,529.0424999999999,0.01604,469.22400000000005,1003.8735579999999
2001,Puducherry,Industry,275.84,42.15,5.19,254.94,282.43,1.72,42.65,42520.15,24.38,134.47,11.28,54.06,2831.3900000000003,0.229446,98.09499999999998,5.418,0.067235,63.16799999999999,166.97768099999996
2011,Nagaland,Energy,247.76,45.75,15.92,184.08,45.62,22.89,20.56,80887.3,34.75,100.57,58.98,29.53,5747.56,0.16567200000000004,47.288,72.1035,0.050284999999999996,330.288,449.895457
2020,Assam,Industry,461.32,45.6,13.44,145.85,161.11,180.51,18.18,54571.04,33.07,72.23,33.51,52.34,5299.719999999999,0.131265,41.81399999999999,568.6065,0.036115,187.656,798.24388
2015,Assam,Industry,280.7,38.64,5.4,412.41,387.51,169.77,30.67,69095.56,45.47,12.33,35.21,2.87,2793.62,0.371169,70.541,534.7755,0.006165,197.17600000000002,802.869834
2003,Puducherry,Industry,294.21,29.33,8.02,398.79,312.37,50.39,7.08,46044.81,14.93,83.38,58.35,9.74,3240.75,0.35891100000000004,16.284,158.7285,0.04169,326.76000000000005,502.17310100000003
2007,Kerala,Transport,166.56,28.3,2.48,413.89,13.31,126.71,27.24,38565.05,4.46,113.74,94.45,72.89,1616.16,0.37250099999999997,62.651999999999994,399.13649999999996,0.05687,528.9200000000001,991.137871
2001,Uttarakhand,Transport,479.76,1.14,5.14,113.46,181.59,78.79,41.8,90966.1,19.25,23.54,61.4,32.74,1873.78,0.102114,96.13999999999999,248.1885,0.01177,343.84000000000003,688.2823840000001
2009,Rajasthan,Agriculture,310.06,36.27,16.84,426.72,51.29,156.6,21.33,83096.61,7.51,181.93,50.37,4.96,5788.22,0.38404800000000006,49.05899999999999,493.28999999999996,0.090965,282.072,824.8960129999999
2008,Puducherry,Waste,12.44,11.72,8.86,492.84,196.46,199.57,25.95,20736.92,44.77,22.16,66.58,9.7,2688.4999999999995,0.443556,59.684999999999995,628.6455,0.01108,372.848,1061.633136
2022,Rajasthan,Energy,282.48,41.52,12.84,301.58,45.92,47.82,8.31,81621.0,49.09,166.12,21.81,20.7,4847.64,0.271422,19.113,150.633,0.08306000000000001,122.136,292.236482
2014,Goa,Waste,188.29,27.91,3.28,28.35,158.74,162.68,36.87,25936.29,32.09,156.65,59.8,3.93,1838.9699999999998,0.025515,84.80099999999999,512.442,0.078325,334.88,932.2268399999999
2012,Rajasthan,Waste,25.73,49.37,3.75,352.62,220.27,109.16,28.14,4871.78,39.89,176.94,21.35,51.5,2401.84,0.31735800000000003,64.722,343.854,0.08847000000000001,119.56000000000002,528.541828
2022,West Bengal,Transport,221.46,10.91,18.82,271.36,150.09,49.0,27.64,78946.66,35.14,21.23,50.15,39.96,5514.24,0.24422400000000002,63.571999999999996,154.35,0.010615000000000001,280.84000000000003,499.016839
2016,Goa,Agriculture,389.05,36.31,16.84,357.46,233.54,99.74,11.36,16206.17,27.85,92.04,61.53,70.16,5868.33,0.321714,26.127999999999997,314.181,0.046020000000000005,344.56800000000004,685.244734
2015,Haryana,Waste,256.86,27.6,15.83,98.18,394.09,26.95,45.87,28985.76,41.58,62.9,42.0,56.67,5224.61,0.08836200000000001,105.50099999999999,84.8925,0.03145,235.20000000000002,425.713312
2001,Manipur,Waste,323.33,46.62,6.66,304.87,102.09,164.76,17.29,76897.84,44.77,137.14,62.81,16.64,3393.59,0.27438300000000004,39.766999999999996,518.9939999999999,0.06856999999999999,351.73600000000005,910.8399529999999
2019,Nagaland,Industry,323.47,13.67,11.3,271.9,227.98,249.55,48.06,49022.98,26.12,37.42,88.09,15.46,3700.73,0.24470999999999998,110.538,786.0825,0.01871,493.3040000000001,1390.18792
2019,Punjab,Energy,338.8,3.44,9.9,303.23,191.17,183.58,17.15,69534.89,40.75,17.99,4.63,59.23,3058.62,0.27290700000000007,39.44499999999999,578.277,0.008995,25.928,643.931902
2013,Delhi,Agriculture,199.92,27.42,19.13,365.24,324.66,213.14,45.03,3905.28,20.12,43.76,85.45,34.29,6037.13,0.328716,103.56899999999999,671.391,0.02188,478.52,1253.8305959999998
2002,Meghalaya,Energy,191.3,26.32,4.87,274.39,129.38,57.22,27.97,34236.17,12.43,198.39,56.25,44.24,2218.81,0.246951,64.33099999999999,180.243,0.09919499999999999,315.0,559.9201459999999
2022,Goa,Transport,12.25,15.93,18.95,164.3,257.02,27.44,3.3,36139.75,23.69,51.0,71.41,74.93,5480.04,0.14787,7.589999999999999,86.436,0.025500000000000002,399.896,494.09537
2011,West Bengal,Waste,85.57,49.33,14.17,157.96,278.72,1.53,47.72,25223.96,13.12,57.32,79.66,3.66,5221.860000000001,0.142164,109.75599999999999,4.8195,0.02866,446.096,560.842324
2007,Rajasthan,Waste,475.9,3.95,8.33,349.05,390.39,182.67,16.7,38151.38,20.2,144.37,15.35,62.2,2793.95,0.31414500000000006,38.41,575.4105,0.072185,85.96000000000001,700.16683
2001,Mizoram,Energy,422.78,28.69,5.4,333.61,64.75,205.96,40.72,37123.21,32.39,62.35,5.39,17.1,2657.1,0.30024900000000004,93.65599999999999,648.774,0.031175,30.184,772.9454239999999
2003,Himachal Pradesh,Transport,144.8,13.38,15.17,213.89,399.32,48.08,28.33,94465.32,9.43,105.68,53.47,64.19,4539.49,0.192501,65.15899999999999,151.452,0.052840000000000005,299.432,516.288341
2013,Odisha,Industry,206.58,0.59,16.48,180.0,289.88,120.09,12.29,85062.7,36.49,150.17,42.9,44.38,4590.3,0.162,28.266999999999996,378.2835,0.075085,240.24,647.027585
2015,Nagaland,Industry,470.56,49.4,7.21,311.96,185.25,146.67,7.1,82305.0,44.92,66.97,56.56,28.58,3764.41,0.280764,16.33,462.0104999999999,0.033485,316.73600000000005,795.3907489999999
2018,Tripura,Waste,132.72,24.34,3.52,159.52,109.11,239.59,11.8,1322.67,19.74,72.14,80.57,42.07,1747.04,0.143568,27.14,754.7085,0.03607,451.192,1233.220138
2001,Tamil Nadu,Waste,270.94,42.93,9.9,481.82,253.34,228.57,27.29,37187.57,48.75,44.66,40.78,28.33,4096.48,0.43363799999999997,62.766999999999996,719.9955,0.02233,228.36800000000002,1011.5864680000001
